Name,Category,Question,Correct Answer
MathQA_challenge_test,Challenging Math,"if there are thrice as many women as men in a group and an equal number of men and women do not own cars - a group that is 30 % of the total . what fraction of the total is men who own cars ? The options are: a ) 3 ⁄ 20 , b ) 11 ⁄ 60 , c ) 9 ⁄ 40 , d ) 1 ⁄ 10 , e ) 11 ⁄ 20",d
MathQA_challenge_test,Challenging Math,"a man is 24 years older than his son . in three years , his age will be twice the age of his son . the present age of the son is The options are: a ) 14 years , b ) 18 years , c ) 20 years , d ) 21 years , e ) none",d
MathQA_challenge_test,Challenging Math,"a man covers a certain distance q in a train . if the train moved 4 km / hr faster , it would take 30 min less . if it moved 2 km / hr slower , it would take 20 mins more . find the distance ? The options are: a ) 200 km , b ) 50 km , c ) 20 km , d ) 60 km , e ) 80 km",d
MathQA_challenge_test,Challenging Math,"if the a radio is sold for rs 490 and sold for rs 465.50 . find loss % . The options are: a ) 4 % , b ) 5 % , c ) 6 % , d ) 3 % , e ) 5.5 %",b
MathQA_challenge_test,Challenging Math,"the annual birth and death rate in a country per 1000 are 39.4 and 19.4 respectively . the number of years q in which the population would be doubled assuming there is no emigration or immigration is The options are: a ) q = 20 , b ) q = 25 , c ) q = 30 , d ) q = 35 , e ) 40",d
MathQA_challenge_test,Challenging Math,"a pyramid has a square base of 6 cm , and the four lateral faces are four congruent equilateral triangles . what is the total surface area of the pyramid in square cm ? The options are: ['a ) 36 + 18 * sqrt ( 3 )', 'b ) 36 + 36 * sqrt ( 3 )', 'c ) 72', 'd ) 72 + 36 * sqrt ( 3 )', 'e ) 72 + 72 * sqrt ( 3 )']",b
MathQA_challenge_test,Challenging Math,"find the smallest number in gp whose sum is 38 and product is 1728 The options are: a ) 5 , b ) 6 , c ) 7 , d ) 8 , e ) 9",d
MathQA_challenge_test,Challenging Math,"in a fuel station the service costs $ 1.50 per car , every liter of fuel costs 0.35 $ . assuming that you own 3 limos and 2 fleet vans and all fuel tanks are empty . how much will it cost to fuel all cars together if a limo tank is 32 liters and an fleet van tank is 75 % bigger ? The options are: a ) $ 78.80 , b ) $ 79.80 , c ) $ 78.90 , d ) $ 79.90 , e ) $ 77.80",a
MathQA_challenge_test,Challenging Math,"a , b and c can do a piece of work in 7 days , 14 days and 28 days respectively . how long will they take to finish the work , if all the three work together ? The options are: a ) 4 , b ) 9 , c ) 2 , d ) 11 , e ) none",a
MathQA_challenge_test,Challenging Math,"lamp a flashes every 6 seconds , lamp b flashes every 8 seconds , lamp c flashes every 10 seconds . at a certain instant of time all 3 lamps flash simultaneously . during the period of 6 minutes after that how many times will exactly two lamps flash ? ( please include any flash of exactly two lights which occurs at the 6 minute mark . ) The options are: a ) 24 , b ) 25 , c ) 26 , d ) 27 , e ) 28",d
MathQA_challenge_test,Challenging Math,"the bus fare for two persons for travelling between agra and aligarh id 4 - thirds the train fare between the same places for one person . the total fare paid by 6 persons travelling by bus and 8 persons travelling by train between the two places is rs . 1512 . find the train fare between the two places for one person ? The options are: a ) rs . 126 , b ) rs . 132 , c ) rs . 120 , d ) rs . 114 , e ) none of these",a
MathQA_challenge_test,Challenging Math,"a goods bullet train runs at the speed of 72 km / hr and crosses a 250 m long platform in 26 seconds . what is the length of the goods bullet train ? The options are: a ) 220 m , b ) 250 m , c ) 280 m , d ) 210 m , e ) 270 m",e
MathQA_challenge_test,Challenging Math,"find the sum 3 / 10 + 5 / 100 + 8 / 1000 in decimal form ? The options are: a ) 0.853 , b ) 0.358 , c ) 3.58 , d ) 8.35 , e ) none",b
MathQA_challenge_test,Challenging Math,"prints a page 40 pg per min . if the printed for 2 hours except 20 min . where there was an paper jam , how many page did it print The options are: a ) 4,000 , b ) 12,880 , c ) 14,880 , d ) 8,880 , e ) 18,880",a
MathQA_challenge_test,Challenging Math,"during a thanksgiving weekend , a car rental company rented 6 - tenths of their vehicles , including two - fifths of the 4 wds that it had . if 40 % of the vehicles are 4 wds , then what percent of the vehicles that were not rented were not 4 wds ? The options are: a ) 20 % , b ) 30 % , c ) 40 % , d ) 50 % , e ) 60 %",c
MathQA_challenge_test,Challenging Math,"a hollow iron pipe is 21 cm long and its external diameter is 8 cm . if the thickness of the pipe is 1 cm and iron weighs 8 g / cm ^ 3 , then the weight of the pipe is : The options are: a ) 3.6 kg , b ) 3.696 kg , c ) 36 kg , d ) 36.9 kg , e ) 3.06 kg",b
MathQA_challenge_test,Challenging Math,"mr . jones gave 40 % of the money he had to his wife . he also gave 20 % of the remaining amount to his 3 sons . and half of the amount now left was spent on miscellaneous items and the remaining amount of rs . 12000 was deposited in the bank . how much money did mr . jones have initially ? The options are: a ) 40000 , b ) 45000 , c ) 50000 , d ) 62000 , e ) none of these",c
MathQA_challenge_test,Challenging Math,"find the compound interest on rs . 10000 at 12 % rate of interest for 1 year , compounded half - yearly The options are: a ) rs . 1036 , b ) rs . 1236 , c ) rs . 1186 , d ) rs . 1206 , e ) rs . 1226",b
MathQA_challenge_test,Challenging Math,"3 candidates contested an election and received 1000 , 2000 and 4000 votes respectively . what percentage of the total votes did the winning candidate got ? The options are: a ) 30 % , b ) 50 % , c ) 57 % , d ) 62 % , e ) 75 %",c
MathQA_challenge_test,Challenging Math,"for a certain exam , a score of 58 was 2 standard deviations below mean and a score of 98 was 3 standard deviations above mean . what was the mean score r for the exam ? The options are: a ) 74 , b ) 76 , c ) 78 , d ) 80 , e ) 82",a
MathQA_challenge_test,Challenging Math,"it costs $ 2 for the first 15 minutes to use the bumper cars at a fair ground . after the first 15 minutes it costs $ 6 per hour . if a certain customer uses the bumper cars for 3 hours and 25 minutes , how much will it cost him ? The options are: a ) $ 22 , b ) $ 3 , c ) $ 15 , d ) $ 21 , e ) $ 30",d
MathQA_challenge_test,Challenging Math,"john and andrew can finish the work 9 days if they work together . they worked together for 6 days and then andrew left . john finished the remaining work in another 6 days . in how many days john alone can finish the work ? The options are: a ) 30 days , b ) 60 days , c ) 18 days , d ) 80 days , e ) 90 days",c
MathQA_challenge_test,Challenging Math,"if 100 cats kill 100 mice in 100 days , then 4 cats would kill 4 mice in how many days ? The options are: a ) 1 day , b ) 4 days , c ) 40 days , d ) 100 days , e ) 50 days",d
MathQA_challenge_test,Challenging Math,"of the 55 cars on a car lot , 40 have air - conditioning , 25 have power windows , and 12 have both air - conditioning and power windows . how many of the cars on the lot have neither air - conditioning nor power windows ? The options are: a ) 15 , b ) 8 , c ) 10 , d ) 2 , e ) 18",d
MathQA_challenge_test,Challenging Math,"if two - third of a bucket is filled in 6 minute then the time taken to fill the bucket completely will be . The options are: a ) 90 seconds , b ) 70 seconds , c ) 60 seconds , d ) 9 minutes , e ) 120 seconds",d
MathQA_challenge_test,Challenging Math,"at a restaurant , glasses are stored in two different - sized boxes . one box contains 12 glasses , and the other contains 16 glasses . if the average number of glasses per box is 15 , and there are 16 more of the larger boxes , what is the total number of glasses w at the restaurant ? ( assume that all boxes are filled to capacity . ) The options are: a ) 96 , b ) 240 , c ) w = 256 , d ) w = 384 , e ) w = 480",e
MathQA_challenge_test,Challenging Math,"alice and bob drive at constant speeds toward each other on a highway . alice drives at a constant speed of 30 km per hour . at a certain time they pass by each other , and then keep driving away from each other , maintaining their constant speeds . if alice is 100 km away from bob at 7 am , and also 100 km away from bob at 11 am , then how fast is bob driving ( in kilometers per hour ) ? The options are: a ) 20 , b ) 24 , c ) 28 , d ) 32 , e ) 36",a
MathQA_challenge_test,Challenging Math,"in what time will a train 100 metres long cross an electic pole , if its speed be 144 km / hr ? The options are: a ) 2.5 sec , b ) 4.25 sec , c ) 5 sec , d ) 12.5 sec , e ) none",a
MathQA_challenge_test,Challenging Math,"what is the remainder when 50 ! is divided by 16 ^ 8 ? ? The options are: a ) 0 , b ) 1 , c ) 2 , d ) 3 , e ) 4",a
MathQA_challenge_test,Challenging Math,"if the cost price of 140 pencils is equal to the selling price of 100 pencils , the gain percent is The options are: a ) 36 , b ) 37 , c ) 38 , d ) 39 , e ) 40",e
MathQA_challenge_test,Challenging Math,"a mixture of sand and cement contains , 3 parts of sand and 5 parts of cement . how much of the mixture must be substituted with sand to make the mixture half sand and half cement ? The options are: a ) 1 / 3 , b ) 1 / 4 , c ) 1 / 5 , d ) 1 / 7 , e ) 1 / 8",c
MathQA_challenge_test,Challenging Math,"a mixture contains milk and water in the ratio 5 : 2 . on adding 10 liters of water , the ratio of milk to water becomes 5 : 3 . the quantity of milk in the original mixture is ? The options are: a ) 30 , b ) 40 , c ) 50 , d ) 60 , e ) 70",c
MathQA_challenge_test,Challenging Math,"students of 3 different classes appeared in common examination . pass average of 10 students of first class was 45 % , pass average of 15 students of second class was 60 % and pass average of 25 students of third class was 80 % then what will be the pass average of all students of 3 classes ? The options are: a ) 74 % , b ) 75 % , c ) 67 % , d ) 72 % , e ) none",c
MathQA_challenge_test,Challenging Math,"34.94 + 240.016 + 23.98 = ? The options are: a ) 298.936 , b ) 298.694 , c ) 289.496 , d ) 289.469 , e ) 298.964",a
MathQA_challenge_test,Challenging Math,"meera purchased two 3 items from a shop . total price for 3 items is rs . 2000 / - she have given rs . 3000 / - what is the balance amount meera got ? The options are: a ) 650 , b ) 1000 , c ) 1500 , d ) 800 , e ) 750",b
MathQA_challenge_test,Challenging Math,"what is the smallest integer e greater than 1 that leaves a remainder of 1 when divided by any of the integers 6 , 8 , and 10 ? The options are: a ) 21 , b ) 41 , c ) e = 121 , d ) 241 , e ) 481",c
MathQA_challenge_test,Challenging Math,"in 60 litres mixture milk and water are in the ratio 3 : 1 . after adding how many liters of water its ratio will become 3 : 2 The options are: a ) 1 , b ) 15 , c ) 7 , d ) 5 , e ) 12",b
MathQA_challenge_test,Challenging Math,"ann and bob drive separately to a meeting . ann ' s average driving speed is greater than bob ' s avergae driving speed by one - third of bob ' s average driving speed , and ann drives twice as many miles as bob . what is the ratio r of the number of hours ann spends driving to the meeting to the number of hours bob spends driving to the meeting ? The options are: a ) 8 : 3 , b ) 3 : 2 , c ) 4 : 3 , d ) 2 : 3 , e ) 3 : 8",b
MathQA_challenge_test,Challenging Math,"if length of a rectangle is equal to side of a square and breadth of rectangle is half of length . if area of square is 36 sq . m . calculate the area of rectangle ? The options are: ['a ) 18', 'b ) 20', 'c ) 27', 'd ) 32', 'e ) 25']",a
MathQA_challenge_test,Challenging Math,"in a basketball game , dhoni scored 30 points more than dravid , but only half as many points as shewag . if the 3 players scored a combined total of 150 points , how many points did dhoni score ? The options are: a ) 50 , b ) 52 , c ) 35 , d ) 40 , e ) 45",e
MathQA_challenge_test,Challenging Math,"on a partly cloudy day , milton decides to walk back from work . when it is sunny , he walks at a speed of s miles / hr ( s is an integer ) and when it gets cloudy , he increases his speed to ( s + 1 ) miles / hr . if his average speed for the entire distance is 2.8 miles / hr , what fraction of the total distance did he cover while the sun was shining on him ? The options are: a ) 1 / 5 , b ) 1 / 6 , c ) 1 / 4 , d ) 1 / 7 , e ) 1 / 3",d
MathQA_challenge_test,Challenging Math,"if 35 % of a number is 12 less than 50 % of that number , then the number is ? The options are: a ) 40 , b ) 50 , c ) 60 , d ) 80 , e ) 70",d
MathQA_challenge_test,Challenging Math,"the average of 10 consecutive odd numbers is 22 . what is the sum of the first 3 numbers ? The options are: a ) 13 , b ) 45 , c ) 17 , d ) 220 , e ) 90",b
MathQA_challenge_test,Challenging Math,"4 out of 8 employees are capable of doing a certain task . sixty percent of the 5 employees , including the 4 who are capable , are assigned to a project involving this task . what percentage of employees assigned to the project are not capable ? The options are: a ) 43.33 % , b ) 33.33 % , c ) 13.33 % , d ) 38.33 % , e ) none",e
MathQA_challenge_test,Challenging Math,"the parameter of a square is equal to the perimeter of a rectangle of length 16 cm and breadth 14 cm . find the circumference of a semicircle whose diameter is equal to the side of the square . ( round off your answer to two decimal places The options are: a ) 34 , b ) 35 , c ) 56 , d ) 67 , e ) 23.57",e
MathQA_challenge_test,Challenging Math,"a flagstaff 17.5 m high casts a shadow of length 40.25 m . the height of the building , which casts a shadow of length 28.75 m under similar conditions will be : The options are: a ) 10 m , b ) 12.5 m , c ) 17.5 m , d ) 21.25 m , e ) none",b
MathQA_challenge_test,Challenging Math,"the l . c . m of 22 , 54 , 108 , 135 and 198 is The options are: a ) 5942 , b ) 2887 , c ) 5940 , d ) 2888 , e ) 28881",c
MathQA_challenge_test,Challenging Math,"a certain list consists of 21 different numbers . if n is in the list and n is 4 times the average ( arithmetic mean ) of the other 20 numbers in the list , then n is what fraction t of the sum of the 21 numbers in the list ? The options are: a ) 1 / 20 , b ) 1 / 6 , c ) 1 / 5 , d ) 4 / 21 , e ) 5 / 21",b
MathQA_challenge_test,Challenging Math,"if ' a ' completes a piece of work in 3 days , which ' b ' completes it in 5 days and ' c ' takes 10 days to complete the same work . how long will they take to complete the work , if they work together ? The options are: a ) 1.5 days , b ) 4.5 days , c ) 7 days , d ) 9.8 days , e ) 9 days",a
MathQA_challenge_test,Challenging Math,"if a * b = 2 a - 3 b + ab , then 3 * 5 + 5 * 3 is equal to : The options are: a ) 22 , b ) 37 , c ) 38 , d ) 398 , e ) 72",a
MathQA_challenge_test,Challenging Math,"the ratio of the ages of maala and kala is 3 : 5 . the total of their ages is 3.2 decades . the proportion of their ages after 0.8 decades will be [ 1 decade = 10 years ] The options are: a ) 6 : 5 , b ) 5 : 7 , c ) 4 : 5 , d ) 7 : 9 , e ) 3 : 6",b
MathQA_challenge_test,Challenging Math,"a rectangular box measures internally 1.6 m long , 1 m broad and 60 cm deep . the number of cubical box each of edge 20 cm that can be packed inside the box is : The options are: a ) 30 , b ) 60 , c ) 90 , d ) 120 , e ) 140",d
MathQA_challenge_test,Challenging Math,"bucket p has thrice the capacity as bucket q . it takes 60 turns for bucket p to fill the empty drum . how many turns it will take for both the buckets p & q , having each turn together to fill the empty drum ? The options are: a ) 45 , b ) 53 , c ) 54 , d ) 46 , e ) 63",a
MathQA_challenge_test,Challenging Math,"find compound interest on rs . 7500 at 4 % per year for 2 years , compounded annually . The options are: a ) 812 , b ) 712 , c ) 412 , d ) 512 , e ) 612",e
MathQA_challenge_test,Challenging Math,"6 computers , each working at the same constant rate , together can process a certain amount of data in 9 days . how many additional computers , each working at the same constant rate , will be needed to process the same amount of data in 6 days ? The options are: a ) 3 , b ) 5 , c ) 6 , d ) 9 , e ) 12",a
MathQA_challenge_test,Challenging Math,"determine the value of ( 27 / 31 * 31 / 27 ) * 3 The options are: a ) 0 , b ) 1 , c ) 2 , d ) 3 , e ) none",d
MathQA_challenge_test,Challenging Math,"a rectangular grassy plot 110 m by 65 cm has a gravel path . 5 cm wide all round it on the inside . find the cost of gravelling the path at 80 paise per sq . mt The options are: a ) 680 , b ) 378 , c ) 267 , d ) 299 , e ) 271",a
MathQA_challenge_test,Challenging Math,"in 12 pumps can raise 1218 tons of water in 11 days of 9 hrs each , how many pumps will raise 2030 tons of water in 12 days of 11 hrs each ? The options are: a ) 12 , b ) 15 , c ) 18 , d ) 21 , e ) 22",b
MathQA_challenge_test,Challenging Math,"one of the longest sides of the triangle is 20 m , the other side is 10 m . area of the triangle is 80 m ^ 2 . what is the another side of the triangle ? The options are: ['a ) 2 sqrt ( 61 )', 'b ) 2 sqrt ( 62 )', 'c ) 2 sqrt ( 63 )', 'd ) 2 sqrt ( 64 )', 'e ) 2 sqrt ( 65 )']",e
MathQA_challenge_test,Challenging Math,"anne earned $ 3 an hour baby - sitting , and $ 4 an hour working in the garden . last week she did baby - sitting for 5 hours and garden work for 3 hours . how much more money does she need to buy a game that costs $ 35 ? The options are: a ) $ 8 , b ) $ 12 , c ) $ 6 , d ) $ 21 , e ) $ 10",a
MathQA_challenge_test,Challenging Math,"if a coin is flipped , the probability that the coin will land heads is 1 / 2 . if the coin is flipped 5 times , what is the probability that it will land tails up on the first 4 flips and not on the last flip ? The options are: a ) 1 / 8 , b ) 1 / 32 , c ) 1 / 4 , d ) 1 / 2 , e ) 1 / 16",b
MathQA_challenge_test,Challenging Math,"two brothers take the same route to school on their bicycles , one gets to school in 25 minutes and the second one gets to school in 36 minutes . the ratio of their speeds is The options are: a ) 4 : 5 , b ) 1 : 2 , c ) 6 : 7 , d ) 5 : 6 , e ) none",d
MathQA_challenge_test,Challenging Math,"the ratio of the cost price and the selling price is 4 : 5 . the profit percent is ? The options are: a ) 17 , b ) 56 , c ) 25 , d ) 28 , e ) 12",c
MathQA_challenge_test,Challenging Math,"what is the value of ( 44444445 * 88888885 * 44444442 + 44444438 ) / 44444444 ^ 2 The options are: a ) 88888883 , b ) 88888827 , c ) 16992677 , d ) 88888237 , e ) 88888182",a
MathQA_challenge_test,Challenging Math,"4 shepherds were watching over the flocks and they were commenting on how many sheep they each had . if ram had 3 more sheep than he would have one less than rahul . wheras akar has the same number as the other 3 shepherds put togeher . if john had 3 less sheep he would have exactly trile the number of ram . if they were evenly distributed if they would each have 11 seep how many sheep did ram have ? The options are: a ) 2 , b ) 3 , c ) 4 , d ) 5 , e ) 6",b
